ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
estimate,openai,dimensions_estimate.width,v4:building_052,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_052,True,consistent_copied_value,24
,openai,dimensions_estimate.height,v4:building_052,True,consistent_copied_value,14
estimate,claude,shape.floors_estimate,v4:building_052,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_052,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_052,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_052,True,consistent_copied_value,13
estimate,gemini,shape.floors_estimate,v4:building_052,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_052,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_052,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_052,True,consistent_copied_value,22
estimate,openai,shape.floors_estimate,v4:building_053,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_053,True,consistent_copied_value,31
,openai,dimensions_estimate.depth,v4:building_053,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_053,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_053,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_053,True,consistent_copied_value,16
estimate,claude,dimensions_estimate.depth,v4:building_053,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_053,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_053,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_053,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_053,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_053,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_054,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_054,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_054,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v4:building_054,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_054,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_054,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_054,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_054,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_054,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_054,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_054,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_054,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_055,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_055,True,consistent_copied_value,25
estimate,openai,dimensions_estimate.depth,v4:building_055,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_055,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_055,True,consistent_copied_value,6
estimate,claude,dimensions_estimate.width,v4:building_055,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_055,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_055,True,consistent_copied_value,18
estimate,gemini,shape.floors_estimate,v4:building_055,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_055,True,consistent_copied_value,25
estimate,gemini,dimensions_estimate.depth,v4:building_055,True,consistent_copied_value,25
estimate,gemini,dimensions_estimate.height,v4:building_055,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_056,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_056,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v4:building_056,True,consistent_copied_value,35
,openai,dimensions_estimate.height,v4:building_056,True,consistent_copied_value,9
estimate,claude,shape.floors_estimate,v4:building_056,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_056,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_056,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_056,True,consistent_copied_value,13
estimate,gemini,shape.floors_estimate,v4:building_056,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_056,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_056,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_056,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_057,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_057,True,consistent_copied_value,16
,openai,dimensions_estimate.depth,v4:building_057,True,consistent_copied_value,24
,openai,dimensions_estimate.height,v4:building_057,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_057,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_057,True,consistent_copied_value,12
estimate,claude,dimensions_estimate.depth,v4:building_057,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_057,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_057,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_057,True,consistent_copied_value,21
estimate,gemini,dimensions_estimate.depth,v4:building_057,True,consistent_copied_value,21
,gemini,dimensions_estimate.height,v4:building_057,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_058,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_058,True,consistent_copied_value,28
estimate,openai,dimensions_estimate.depth,v4:building_058,True,consistent_copied_value,28
,openai,dimensions_estimate.height,v4:building_058,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_058,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_058,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_058,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_058,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_058,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_058,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_058,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_058,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_059,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_059,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_059,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_059,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_059,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_059,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_059,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_059,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_059,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_059,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_059,True,consistent_copied_value,50
,gemini,dimensions_estimate.height,v4:building_059,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_060,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_060,True,consistent_copied_value,17
estimate,openai,dimensions_estimate.depth,v4:building_060,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_060,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_060,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_060,True,consistent_copied_value,14
estimate,claude,dimensions_estimate.depth,v4:building_060,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_060,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_060,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_060,True,consistent_copied_value,21
,gemini,dimensions_estimate.depth,v4:building_060,True,consistent_copied_value,23
,gemini,dimensions_estimate.height,v4:building_060,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_061,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_061,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_061,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_061,True,consistent_copied_value,18
,claude,shape.floors_estimate,v4:building_061,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_061,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_061,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_061,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_061,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_061,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_061,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_061,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_062,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_062,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_062,True,consistent_copied_value,20
,openai,dimensions_estimate.height,v4:building_062,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_062,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_062,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_062,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_062,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_062,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_062,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_062,True,consistent_copied_value,20
,gemini,dimensions_estimate.height,v4:building_062,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_063,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_063,True,consistent_copied_value,33
estimate,openai,dimensions_estimate.depth,v4:building_063,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_063,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_063,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_063,True,consistent_copied_value,16
estimate,claude,dimensions_estimate.depth,v4:building_063,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_063,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_063,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_063,True,consistent_copied_value,31
estimate,gemini,dimensions_estimate.depth,v4:building_063,True,consistent_copied_value,31
,gemini,dimensions_estimate.height,v4:building_063,True,consistent_copied_value,16
estimate,openai,shape.floors_estimate,v4:building_064,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_064,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_064,True,consistent_copied_value,45
,openai,dimensions_estimate.height,v4:building_064,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_064,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_064,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_064,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_064,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_064,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_064,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_064,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_064,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_065,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_065,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_065,True,consistent_copied_value,22
,openai,dimensions_estimate.height,v4:building_065,True,consistent_copied_value,7
,claude,shape.floors_estimate,v4:building_065,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_065,True,consistent_copied_value,20
estimate,claude,dimensions_estimate.depth,v4:building_065,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_065,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_065,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_065,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_065,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_065,True,consistent_copied_value,13
estimate,openai,shape.floors_estimate,v4:building_066,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_066,True,consistent_copied_value,21
estimate,openai,dimensions_estimate.depth,v4:building_066,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_066,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_066,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_066,True,consistent_copied_value,14
estimate,claude,dimensions_estimate.depth,v4:building_066,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_066,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_066,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_066,True,consistent_copied_value,25
estimate,gemini,dimensions_estimate.depth,v4:building_066,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_066,True,consistent_copied_value,22
estimate,openai,shape.floors_estimate,v4:building_067,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_067,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_067,True,consistent_copied_value,37
,openai,dimensions_estimate.height,v4:building_067,True,consistent_copied_value,11
estimate,claude,shape.floors_estimate,v4:building_067,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_067,True,consistent_copied_value,20
,claude,dimensions_estimate.depth,v4:building_067,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v4:building_067,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_067,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_067,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_067,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_067,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_068,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_068,True,consistent_copied_value,25
estimate,openai,dimensions_estimate.depth,v4:building_068,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_068,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_068,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_068,True,consistent_copied_value,16
estimate,claude,dimensions_estimate.depth,v4:building_068,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_068,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_068,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_068,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_068,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_068,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_069,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_069,True,consistent_copied_value,18
,openai,dimensions_estimate.depth,v4:building_069,True,consistent_copied_value,14
,openai,dimensions_estimate.height,v4:building_069,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_069,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_069,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_069,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_069,True,consistent_copied_value,11
estimate,gemini,shape.floors_estimate,v4:building_069,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_069,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_069,True,consistent_copied_value,23
,gemini,dimensions_estimate.height,v4:building_069,True,consistent_copied_value,15
estimate,openai,shape.floors_estimate,v4:building_070,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_070,True,consistent_copied_value,22
,openai,dimensions_estimate.depth,v4:building_070,True,consistent_copied_value,40
,openai,dimensions_estimate.height,v4:building_070,True,consistent_copied_value,15
estimate,claude,shape.floors_estimate,v4:building_070,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_070,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_070,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_070,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_070,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_070,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_070,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_070,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_071,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_071,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_071,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_071,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_071,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_071,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_071,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v4:building_071,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_071,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_071,True,consistent_copied_value,30
,gemini,dimensions_estimate.depth,v4:building_071,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_071,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_072,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_072,True,consistent_copied_value,15
estimate,openai,dimensions_estimate.depth,v4:building_072,True,consistent_copied_value,15
,openai,dimensions_estimate.height,v4:building_072,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v4:building_072,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_072,True,consistent_copied_value,12
estimate,claude,dimensions_estimate.depth,v4:building_072,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_072,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_072,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_072,True,consistent_copied_value,21
estimate,gemini,dimensions_estimate.depth,v4:building_072,True,consistent_copied_value,21
,gemini,dimensions_estimate.height,v4:building_072,True,consistent_copied_value,12
estimate,openai,shape.floors_estimate,v4:building_073,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_073,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_073,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_073,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_073,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_073,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_073,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_073,True,consistent_copied_value,11
estimate,gemini,shape.floors_estimate,v4:building_073,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_073,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_073,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_073,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_074,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_074,True,consistent_copied_value,11
,openai,dimensions_estimate.depth,v4:building_074,True,consistent_copied_value,27
,openai,dimensions_estimate.height,v4:building_074,True,consistent_copied_value,8
estimate,claude,shape.floors_estimate,v4:building_074,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_074,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_074,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_074,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_074,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_074,True,consistent_copied_value,20
,gemini,dimensions_estimate.depth,v4:building_074,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.height,v4:building_074,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_075,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_075,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_075,True,consistent_copied_value,35
,openai,dimensions_estimate.height,v4:building_075,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_075,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_075,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_075,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_075,True,consistent_copied_value,10
estimate,gemini,shape.floors_estimate,v4:building_075,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_075,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_075,True,consistent_copied_value,38
,gemini,dimensions_estimate.height,v4:building_075,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_076,True,consistent_copied_value,4
estimate,openai,dimensions_estimate.width,v4:building_076,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_076,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_076,True,consistent_copied_value,20
estimate,claude,shape.floors_estimate,v4:building_076,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_076,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_076,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_076,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_076,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_076,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_076,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_076,True,consistent_copied_value,40
estimate,openai,shape.floors_estimate,v4:building_077,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_077,True,consistent_copied_value,20
,openai,dimensions_estimate.depth,v4:building_077,True,consistent_copied_value,36
,openai,dimensions_estimate.height,v4:building_077,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_077,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_077,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_077,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_077,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_077,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_077,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_077,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_077,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_078,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_078,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_078,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_078,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_078,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_078,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_078,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_078,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_078,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_078,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_078,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_078,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_079,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_079,True,consistent_copied_value,25
,openai,dimensions_estimate.depth,v4:building_079,True,consistent_copied_value,35
,openai,dimensions_estimate.height,v4:building_079,True,consistent_copied_value,20
estimate,claude,shape.floors_estimate,v4:building_079,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_079,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_079,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_079,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_079,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_079,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_079,True,consistent_copied_value,55
,gemini,dimensions_estimate.height,v4:building_079,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_080,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_080,True,consistent_copied_value,21
estimate,openai,dimensions_estimate.depth,v4:building_080,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_080,True,consistent_copied_value,15
estimate,claude,shape.floors_estimate,v4:building_080,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_080,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_080,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_080,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_080,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_080,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_080,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_080,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_081,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_081,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_081,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_081,True,consistent_copied_value,22
estimate,claude,shape.floors_estimate,v4:building_081,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_081,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_081,True,consistent_copied_value,12
,claude,dimensions_estimate.height,v4:building_081,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_081,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_081,True,consistent_copied_value,35
,gemini,dimensions_estimate.depth,v4:building_081,True,consistent_copied_value,45
estimate,gemini,dimensions_estimate.height,v4:building_081,True,consistent_copied_value,35
estimate,openai,shape.floors_estimate,v4:building_082,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_082,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_082,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_082,True,consistent_copied_value,7
estimate,claude,shape.floors_estimate,v4:building_082,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_082,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_082,True,consistent_copied_value,16
,claude,dimensions_estimate.height,v4:building_082,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_082,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_082,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.depth,v4:building_082,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.height,v4:building_082,True,consistent_copied_value,1
estimate,openai,shape.floors_estimate,v4:building_083,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_083,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_083,True,consistent_copied_value,17
,openai,dimensions_estimate.height,v4:building_083,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_083,True,consistent_copied_value,2
