building_id,description_model,field_path,provenance_type,scene_id,source_end,source_span,source_start,structured_value,validation_status
building_065,gemini,elements,explicit_text,v4:building_065,1556,"[
    ""rounded walls"",
    ""rectangular protrusion"",
    ""flat roof"",
    ""central cupola"",
    ""perimeter wall""
  ]",1440,"[""rounded walls"", ""rectangular protrusion"", ""flat roof"", ""central cupola"", ""perimeter wall""]",tracked
building_065,gemini,rebuild_hints,explicit_text,v4:building_065,2262,"[
    ""Lay out the rectangular perimeter wall using stone brick slabs first to establish the footprint boundary."",
    ""Construct the main body as an irregular oval, layering wood planks, oak logs, and stone bricks horizontally."",
    ""Add vertical stone brick pillars at regular intervals along the curved exterior."",
    ""Build the rectangular protrusion on one side, matching the horizontal banding of the main structure."",
    ""Cap the structure with a flat roof, using stone bricks for the outer rim and filling the center with netherrack."",
    ""Construct a small 5x5 cupola in the center of the roof using glass blocks, topped with stone slabs and a single glowstone block.""
  ]",1577,"[""Lay out the rectangular perimeter wall using stone brick slabs first to establish the footprint boundary."", ""Construct the main body as an irregular oval, layering wood planks, oak logs, and stone bricks horizontally."", ""Add vertical stone brick pillars at regular intervals along the curved exterior."", ""Build the rectangular protrusion on one side, matching the horizontal banding of the main structure."", ""Cap the structure with a flat roof, using stone bricks for the outer rim and filling the center with netherrack."", ""Construct a small 5x5 cupola in the center of the roof using glass blocks, topped with stone slabs and a single glowstone block.""]",tracked
building_065,gemini,uncertainties,explicit_text,v4:building_065,2613,"[
    ""The exact block used for the dark red roof surface is uncertain; it appears to be netherrack but could be another similar block."",
    ""The interior layout and structure are completely unknown as there are no visible entrances or interior views."",
    ""Exact block dimensions are estimated based on visual proportions.""
  ]",2283,"[""The exact block used for the dark red roof surface is uncertain; it appears to be netherrack but could be another similar block."", ""The interior layout and structure are completely unknown as there are no visible entrances or interior views."", ""Exact block dimensions are estimated based on visual proportions.""]",tracked
building_066,openai,summary,explicit_text,v4:building_066,506,"A symmetrical, raised rectangular pavilion with a stepped central roof and four tall corner towers with overhanging flat caps. The main body is two visible stories tall with horizontal banding of lighter slabs and rows of small windows; the stepped roof uses alternating dark and light layers. Corner towers are brick-faced with vertical stonebrick (or similar) corner pillars and decorative iron bars or fence details. A row of white slab/blocks forms a perimeter base around the building.",16,"""A symmetrical, raised rectangular pavilion with a stepped central roof and four tall corner towers with overhanging flat caps. The main body is two visible stories tall with horizontal banding of lighter slabs and rows of small windows; the stepped roof uses alternating dark and light layers. Corner towers are brick-faced with vertical stonebrick (or similar) corner pillars and decorative iron bars or fence details. A row of white slab/blocks forms a perimeter base around the building.""",tracked
building_066,openai,building_type,explicit_text,v4:building_066,561,pavilion / temple-like structure,529,"""pavilion / temple-like structure""",tracked
building_066,openai,shape.overall_form,explicit_text,v4:building_066,687,rectangular main hall with four corner towers; central stepped roof rising from main hall,598,"""rectangular main hall with four corner towers; central stepped roof rising from main hall""",tracked
building_066,openai,shape.footprint_hint,explicit_text,v4:building_066,722,rectangle,713,"""rectangle""",tracked
building_066,openai,shape.symmetry,explicit_text,v4:building_066,805,bilaterally symmetrical on both axes (square/centered symmetry),742,"""bilaterally symmetrical on both axes (square/centered symmetry)""",tracked
building_066,openai,shape.floors_estimate,copied_numeric_value,v4:building_066,832,2,831,2,tracked
building_066,openai,shape.roof_type,explicit_text,v4:building_066,867,stepped (other),852,"""stepped (other)""",tracked
building_066,openai,dimensions_estimate.width,copied_numeric_value,v4:building_066,916,21,914,21,tracked
building_066,openai,dimensions_estimate.depth,copied_numeric_value,v4:building_066,916,21,914,21,tracked
building_066,openai,dimensions_estimate.height,copied_numeric_value,v4:building_066,951,16,949,16,tracked
building_066,openai,materials,copied_material_name,v4:building_066,1732,"[
    {
      ""name"": ""brick"",
      ""role"": ""wall"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""corner pillars / vertical trim"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof edging and tower caps"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""slab_wood"",
      ""role"": ""dark roof layers (possible netherbrick slabs)"",
      ""confidence"": 0.6
    },
    {
      ""name"": ""glass"",
      ""role"": ""small windows"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""fence"",
      ""role"": ""decorative vertical details on towers (could be iron bars)"",
      ""confidence"": 0.6
    },
    {
      ""name"": ""air"",
      ""role"": ""interior empty space"",
      ""confidence"": 1.0
    }
  ]",972,"[{""name"": ""brick"", ""role"": ""wall"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""corner pillars / vertical trim"", ""confidence"": 0.85}, {""name"": ""slab_stone"", ""role"": ""roof edging and tower caps"", ""confidence"": 0.9}, {""name"": ""slab_wood"", ""role"": ""dark roof layers (possible netherbrick slabs)"", ""confidence"": 0.6}, {""name"": ""glass"", ""role"": ""small windows"", ""confidence"": 0.9}, {""name"": ""fence"", ""role"": ""decorative vertical details on towers (could be iron bars)"", ""confidence"": 0.6}, {""name"": ""air"", ""role"": ""interior empty space"", ""confidence"": 1.0}]",tracked
building_066,openai,elements,explicit_text,v4:building_066,1944,"[
    ""stepped central roof"",
    ""four corner towers with overhang caps"",
    ""horizontal light slab bands across facades"",
    ""rows of small windows"",
    ""perimeter white slab/base blocks""
  ]",1748,"[""stepped central roof"", ""four corner towers with overhang caps"", ""horizontal light slab bands across facades"", ""rows of small windows"", ""perimeter white slab/base blocks""]",tracked
building_066,openai,rebuild_hints,explicit_text,v4:building_066,2820,"[
    ""Start with a rectangular footprint roughly 21x21; raise walls to ~6-7 blocks high for main hall before roof steps."",
    ""Place four square towers at each corner, each ~3x3 footprint, reaching higher (~14-16 blocks) with stonebrick corner columns and brick faces."",
    ""Create a stepped pyramid roof centered on the hall: alternate dark slab rows and light slab rows decreasing inward to a small flat top."",
    ""Add horizontal lighter slab bands (one block thick) wrapping mid-height of the walls and vertical white pillars on facades as shown."",
    ""Line the base perimeter with white slabs/blocks spaced continuously; add small 1x1 windows in repeating pattern between bands."",
    ""Top each tower with a flat wide cap made of stone slabs edged with lighter slabs and a dark center (nether-like) and add a single glow block at cap center.""
  ]",1965,"[""Start with a rectangular footprint roughly 21x21; raise walls to ~6-7 blocks high for main hall before roof steps."", ""Place four square towers at each corner, each ~3x3 footprint, reaching higher (~14-16 blocks) with stonebrick corner columns and brick faces."", ""Create a stepped pyramid roof centered on the hall: alternate dark slab rows and light slab rows decreasing inward to a small flat top."", ""Add horizontal lighter slab bands (one block thick) wrapping mid-height of the walls and vertical white pillars on facades as shown."", ""Line the base perimeter with white slabs/blocks spaced continuously; add small 1x1 windows in repeating pattern between bands."", ""Top each tower with a flat wide cap made of stone slabs edged with lighter slabs and a dark center (nether-like) and add a single glow block at cap center.""]",tracked
building_066,openai,uncertainties,explicit_text,v4:building_066,3293,"[
    ""Exact block types for dark roof layers: appear as dark slabs (possibly netherbrick slabs) — not certain."",
    ""Decorative vertical elements on tower faces might be iron bars, chains, or fences; images are small so identification is uncertain."",
    ""Interior layout and number of interior floors/rooms cannot be determined from exterior views."",
    ""Precise footprint dimensions inferred from block counting in images; could be ±2 blocks.""
  ]",2841,"[""Exact block types for dark roof layers: appear as dark slabs (possibly netherbrick slabs) — not certain."", ""Decorative vertical elements on tower faces might be iron bars, chains, or fences; images are small so identification is uncertain."", ""Interior layout and number of interior floors/rooms cannot be determined from exterior views."", ""Precise footprint dimensions inferred from block counting in images; could be ±2 blocks.""]",tracked
building_066,claude,summary,explicit_text,v4:building_066,342,A symmetrical ceremonial or decorative structure featuring a central stepped pyramid roof flanked by four corner towers. The building uses brick walls with white concrete/quartz accents at the base and horizontal stripe detailing. The design emphasizes vertical elements with prominent corner pillars and a tiered roof system.,16,"""A symmetrical ceremonial or decorative structure featuring a central stepped pyramid roof flanked by four corner towers. The building uses brick walls with white concrete/quartz accents at the base and horizontal stripe detailing. The design emphasizes vertical elements with prominent corner pillars and a tiered roof system.""",tracked
building_066,claude,building_type,explicit_text,v4:building_066,385,ceremonial_structure,365,"""ceremonial_structure""",tracked
building_066,claude,shape.overall_form,explicit_text,v4:building_066,482,Square footprint with central pyramid and four corner towers,422,"""Square footprint with central pyramid and four corner towers""",tracked
building_066,claude,shape.footprint_hint,explicit_text,v4:building_066,517,rectangle,508,"""rectangle""",tracked
building_066,claude,shape.symmetry,explicit_text,v4:building_066,565,Four-way rotational symmetry,537,"""Four-way rotational symmetry""",tracked
building_066,claude,shape.floors_estimate,copied_numeric_value,v4:building_066,592,2,591,2,tracked
building_066,claude,shape.roof_type,explicit_text,v4:building_066,100,pyramid,93,"""pyramid""",tracked
building_066,claude,dimensions_estimate.width,copied_numeric_value,v4:building_066,668,14,666,14,tracked
building_066,claude,dimensions_estimate.depth,copied_numeric_value,v4:building_066,668,14,666,14,tracked
building_066,claude,dimensions_estimate.height,copied_numeric_value,v4:building_066,703,12,701,12,tracked
building_066,claude,materials,copied_material_name,v4:building_066,1213,"[
    {
      ""name"": ""brick"",
      ""role"": ""primary_wall"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""wall_accent"",
      ""confidence"": 0.75
    },
    {
      ""name"": ""concrete"",
      ""role"": ""base_trim_and_accents"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""dark_oak_wood"",
      ""role"": ""roof_slabs"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""gold_block"",
      ""role"": ""decorative_accent"",
      ""confidence"": 0.7
    }
  ]",724,"[{""name"": ""brick"", ""role"": ""primary_wall"", ""confidence"": 0.95}, {""name"": ""stonebrick"", ""role"": ""wall_accent"", ""confidence"": 0.75}, {""name"": ""concrete"", ""role"": ""base_trim_and_accents"", ""confidence"": 0.9}, {""name"": ""dark_oak_wood"", ""role"": ""roof_slabs"", ""confidence"": 0.85}, {""name"": ""gold_block"", ""role"": ""decorative_accent"", ""confidence"": 0.7}]",tracked
building_066,claude,elements,explicit_text,v4:building_066,1402,"[
    ""four_corner_towers"",
    ""central_stepped_pyramid_roof"",
    ""horizontal_stripe_pattern"",
    ""concrete_base_trim"",
    ""overhanging_roof_slabs"",
    ""tower_caps""
  ]",1229,"[""four_corner_towers"", ""central_stepped_pyramid_roof"", ""horizontal_stripe_pattern"", ""concrete_base_trim"", ""overhanging_roof_slabs"", ""tower_caps""]",tracked
building_066,claude,rebuild_hints,explicit_text,v4:building_066,2084,"[
    ""Build square footprint approximately 14x14 blocks"",
    ""Construct four corner towers at each corner, extending upward 8-10 blocks"",
    ""Create central pyramid roof with multiple stepped layers descending outward"",
    ""Use brick as primary wall material with horizontal stripe pattern using lighter material"",
    ""Add concrete or quartz blocks as base trim running around perimeter"",
    ""Top each corner tower with overhanging dark wood slabs forming a cap"",
    ""Use dark wood slabs for all roof layers in stepped pyramid pattern"",
    ""Maintain strict four-way symmetry throughout construction"",
    ""Add small gold block accents on tower caps""
  ]",1423,"[""Build square footprint approximately 14x14 blocks"", ""Construct four corner towers at each corner, extending upward 8-10 blocks"", ""Create central pyramid roof with multiple stepped layers descending outward"", ""Use brick as primary wall material with horizontal stripe pattern using lighter material"", ""Add concrete or quartz blocks as base trim running around perimeter"", ""Top each corner tower with overhanging dark wood slabs forming a cap"", ""Use dark wood slabs for all roof layers in stepped pyramid pattern"", ""Maintain strict four-way symmetry throughout construction"", ""Add small gold block accents on tower caps""]",tracked
building_066,claude,uncertainties,explicit_text,v4:building_066,2496,"[
    ""Exact interior layout not visible from exterior views"",
    ""Precise block count for roof layers difficult to determine from angles shown"",
    ""Whether structure has interior rooms or is primarily decorative"",
    ""Exact material of horizontal stripes - could be stonebrick, concrete, or quartz"",
    ""Height of corner towers relative to central structure may vary by 1-2 blocks""
  ]",2105,"[""Exact interior layout not visible from exterior views"", ""Precise block count for roof layers difficult to determine from angles shown"", ""Whether structure has interior rooms or is primarily decorative"", ""Exact material of horizontal stripes - could be stonebrick, concrete, or quartz"", ""Height of corner towers relative to central structure may vary by 1-2 blocks""]",tracked
building_066,gemini,summary,explicit_text,v4:building_066,368,"A highly symmetrical, square-footprint monumental building featuring four tall corner towers. The main structure has brick walls accented with horizontal bands of wood and white blocks, and a prominent white cross motif centered on each facade. The central roof is a stepped pyramid, while the towers have flat, overhanging roofs topped with glowstone.",16,"""A highly symmetrical, square-footprint monumental building featuring four tall corner towers. The main structure has brick walls accented with horizontal bands of wood and white blocks, and a prominent white cross motif centered on each facade. The central roof is a stepped pyramid, while the towers have flat, overhanging roofs topped with glowstone.""",tracked
building_066,gemini,building_type,explicit_text,v4:building_066,421,temple or monumental structure,391,"""temple or monumental structure""",tracked
building_066,gemini,shape.overall_form,explicit_text,v4:building_066,502,square central block with four corner towers,458,"""square central block with four corner towers""",tracked
building_066,gemini,shape.footprint_hint,explicit_text,v4:building_066,537,rectangle,528,"""rectangle""",tracked
building_066,gemini,shape.symmetry,explicit_text,v4:building_066,572,4-way bilateral,557,"""4-way bilateral""",tracked
building_066,gemini,shape.floors_estimate,copied_numeric_value,v4:building_066,599,2,598,2,tracked
building_066,gemini,shape.roof_type,explicit_text,v4:building_066,622,hip,619,"""hip""",tracked
building_066,gemini,dimensions_estimate.width,copied_numeric_value,v4:building_066,671,25,669,25,tracked
building_066,gemini,dimensions_estimate.depth,copied_numeric_value,v4:building_066,671,25,669,25,tracked
building_066,gemini,dimensions_estimate.height,copied_numeric_value,v4:building_066,706,22,704,22,tracked
building_066,gemini,materials,copied_material_name,v4:building_066,1644,"[
    {
      ""name"": ""brick"",
      ""role"": ""primary wall material for main building and towers"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""tower corner pillars and roof trim"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""quartz_block"",
      ""role"": ""cross motifs, horizontal banding, and base perimeter"",
      ""confidence"": 0.7
    },
    {
      ""name"": ""wood"",
      ""role"": ""lower horizontal wall band"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""stepped pyramid roof"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""nether_brick"",
      ""role"": ""flat tops of the main roof and tower roofs"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""glowstone"",
      ""role"": ""decorative finials on all roofs"",
      ""confidence"": 1.0
    }
  ]",727,"[{""name"": ""brick"", ""role"": ""primary wall material for main building and towers"", ""confidence"": 1.0}, {""name"": ""stonebrick"", ""role"": ""tower corner pillars and roof trim"", ""confidence"": 0.9}, {""name"": ""quartz_block"", ""role"": ""cross motifs, horizontal banding, and base perimeter"", ""confidence"": 0.7}, {""name"": ""wood"", ""role"": ""lower horizontal wall band"", ""confidence"": 0.9}, {""name"": ""slab_stone"", ""role"": ""stepped pyramid roof"", ""confidence"": 0.9}, {""name"": ""nether_brick"", ""role"": ""flat tops of the main roof and tower roofs"", ""confidence"": 0.8}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 1.0}, {""name"": ""glowstone"", ""role"": ""decorative finials on all roofs"", ""confidence"": 1.0}]",tracked
building_066,gemini,elements,explicit_text,v4:building_066,1790,"[
    ""corner towers"",
    ""stepped pyramid roof"",
    ""wall crosses"",
    ""horizontal banding"",
    ""overhanging tower roofs""
  ]",1660,"[""corner towers"", ""stepped pyramid roof"", ""wall crosses"", ""horizontal banding"", ""overhanging tower roofs""]",tracked
building_066,gemini,rebuild_hints,explicit_text,v4:building_066,2427,"[
    ""Begin by laying out the square footprint and establishing the four corner towers, which appear to be roughly 5x5 blocks."",
    ""Construct the connecting walls between the towers, ensuring the horizontal bands of wood and white blocks align perfectly."",
    ""Build the white cross motif into the center of each of the four main walls."",
    ""The main roof is a stepped pyramid built primarily with stone slabs, capped with a flat section of dark blocks."",
    ""Finish the towers with flat, overhanging roofs made of stone brick and dark blocks, placing a single glowstone block in the center of each roof.""
  ]",1811,"[""Begin by laying out the square footprint and establishing the four corner towers, which appear to be roughly 5x5 blocks."", ""Construct the connecting walls between the towers, ensuring the horizontal bands of wood and white blocks align perfectly."", ""Build the white cross motif into the center of each of the four main walls."", ""The main roof is a stepped pyramid built primarily with stone slabs, capped with a flat section of dark blocks."", ""Finish the towers with flat, overhanging roofs made of stone brick and dark blocks, placing a single glowstone block in the center of each roof.""]",tracked
building_066,gemini,uncertainties,explicit_text,v4:building_066,2664,"[
    ""The exact material of the white blocks (could be quartz, white concrete, or iron)."",
    ""The exact material of the dark blocks on the roof tops (likely nether brick, but could be dark oak or blackstone).""
  ]",2448,"[""The exact material of the white blocks (could be quartz, white concrete, or iron)."", ""The exact material of the dark blocks on the roof tops (likely nether brick, but could be dark oak or blackstone).""]",tracked
building_067,openai,summary,explicit_text,v4:building_067,470,"A rectangular, single-building structure with a raised central wooden arched roof and three tall stonebrick towers at three corners. The exterior uses alternating horizontal bands of dark stonebrick-like material and lighter stone (or concrete) with prominent white vertical corner/column accents; a low white block border outlines the footprint. Interior central area appears open and grassy with diagonal white markers and a surrounding wooden walkway.",16,"""A rectangular, single-building structure with a raised central wooden arched roof and three tall stonebrick towers at three corners. The exterior uses alternating horizontal bands of dark stonebrick-like material and lighter stone (or concrete) with prominent white vertical corner/column accents; a low white block border outlines the footprint. Interior central area appears open and grassy with diagonal white markers and a surrounding wooden walkway.""",tracked
building_067,openai,building_type,explicit_text,v4:building_067,532,fortified pavilion / courtyard building,493,"""fortified pavilion / courtyard building""",tracked
building_067,openai,shape.overall_form,explicit_text,v4:building_067,672,rectangular main volume with inward-curved raised roof and three corner towers; internal open courtyard,569,"""rectangular main volume with inward-curved raised roof and three corner towers; internal open courtyard""",tracked
building_067,openai,shape.footprint_hint,explicit_text,v4:building_067,707,rectangle,698,"""rectangle""",tracked
building_067,openai,shape.symmetry,explicit_text,v4:building_067,828,approximately bilateral along long axis but towers are not perfectly symmetric (three towers visible),727,"""approximately bilateral along long axis but towers are not perfectly symmetric (three towers visible)""",tracked
building_067,openai,shape.floors_estimate,copied_numeric_value,v4:building_067,855,1,854,1,tracked
building_067,openai,shape.roof_type,explicit_text,v4:building_067,880,other,875,"""other""",tracked
building_067,openai,dimensions_estimate.width,copied_numeric_value,v4:building_067,929,21,927,21,tracked
building_067,openai,dimensions_estimate.depth,copied_numeric_value,v4:building_067,946,37,944,37,tracked
building_067,openai,dimensions_estimate.height,copied_numeric_value,v4:building_067,964,11,962,11,tracked
building_067,openai,materials,copied_material_name,v4:building_067,1918,"[
    {
      ""name"": ""wood"",
      ""role"": ""roof and walkway planks"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""stonebrick"",
      ""role"": ""towers and lower decorative bands"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof edging and tower cap trim"",
      ""confidence"": 0.7
    },
    {
      ""name"": ""glass"",
      ""role"": ""small windows in towers and glass panes on roof ridge"",
      ""confidence"": 0.8
    },
    {
      ""name"": ""quartz"",
      ""role"": ""white vertical corner/column accents and perimeter blocks (may be smooth quartz or white concrete)"",
      ""confidence"": 0.6
    },
    {
      ""name"": ""brick"",
      ""role"": ""possible textured middle band (could be cobblestone or cracked stonebrick)"",
      ""confidence"": 0.4
    },
    {
      ""name"": ""fence"",
      ""role"": ""small interior corner posts visible near courtyard (uncertain)"",
      ""confidence"": 0.3
    }
  ]",985,"[{""name"": ""wood"", ""role"": ""roof and walkway planks"", ""confidence"": 0.9}, {""name"": ""stonebrick"", ""role"": ""towers and lower decorative bands"", ""confidence"": 0.9}, {""name"": ""slab_stone"", ""role"": ""roof edging and tower cap trim"", ""confidence"": 0.7}, {""name"": ""glass"", ""role"": ""small windows in towers and glass panes on roof ridge"", ""confidence"": 0.8}, {""name"": ""quartz"", ""role"": ""white vertical corner/column accents and perimeter blocks (may be smooth quartz or white concrete)"", ""confidence"": 0.6}, {""name"": ""brick"", ""role"": ""possible textured middle band (could be cobblestone or cracked stonebrick)"", ""confidence"": 0.4}, {""name"": ""fence"", ""role"": ""small interior corner posts visible near courtyard (uncertain)"", ""confidence"": 0.3}]",tracked
building_067,openai,elements,explicit_text,v4:building_067,2358,"[
    ""arched wooden roof with stepped stairs/half-slab layering"",
    ""three tall square towers with overhanging capped roofs"",
    ""alternating horizontal exterior bands (dark/light) with white vertical columns"",
    ""perimeter low white block border surrounding a dirt foundation"",
    ""interior open courtyard with grass and diagonal white markers"",
    ""wooden walkway around courtyard and small glass pane windows""
  ]",1934,"[""arched wooden roof with stepped stairs/half-slab layering"", ""three tall square towers with overhanging capped roofs"", ""alternating horizontal exterior bands (dark/light) with white vertical columns"", ""perimeter low white block border surrounding a dirt foundation"", ""interior open courtyard with grass and diagonal white markers"", ""wooden walkway around courtyard and small glass pane windows""]",tracked
building_067,openai,rebuild_hints,explicit_text,v4:building_067,3215,"[
    ""Start with a rectangular outer wall approx 21x37 blocks with a one-block-high outer foundation of dirt or packed earth as base."",
    ""Construct alternating horizontal bands: two dark stonebrick bands separated by a lighter thin band, with white vertical columns at corners and mid-wall breaks."",
    ""Place three square towers (approx 3x3 or 4x4) rising ~8 blocks above wall level, add small square overhanging caps using stone slabs and wood slabs."",
    ""Build a raised central wooden roof by stacking stair blocks in stepped layers to form an arched dome running along the length; cap ridge with glass panes and stone slab edging."",
    ""Lay an inner wooden walkway around an open grassy courtyard; add diagonal white markers on the grass (likely single white blocks) and small pillar supports at corners of the walkway.""
  ]",2379,"[""Start with a rectangular outer wall approx 21x37 blocks with a one-block-high outer foundation of dirt or packed earth as base."", ""Construct alternating horizontal bands: two dark stonebrick bands separated by a lighter thin band, with white vertical columns at corners and mid-wall breaks."", ""Place three square towers (approx 3x3 or 4x4) rising ~8 blocks above wall level, add small square overhanging caps using stone slabs and wood slabs."", ""Build a raised central wooden roof by stacking stair blocks in stepped layers to form an arched dome running along the length; cap ridge with glass panes and stone slab edging."", ""Lay an inner wooden walkway around an open grassy courtyard; add diagonal white markers on the grass (likely single white blocks) and small pillar supports at corners of the walkway.""]",tracked
building_067,openai,uncertainties,explicit_text,v4:building_067,3882,"[
    ""Exact block types for the white accents (could be quartz, snow, or white concrete) are uncertain."",
    ""The medium-tone lighter horizontal band material (shown as textured grey) may be stone variations (stonebrick, cobblestone, or andesite); uncertain between 'brick' vs 'stonebrick'."",
    ""Precise footprint dimensions are estimated from visible block counts in screenshots and may be off by several blocks."",
    ""Number and placement of internal features (doors, stairs, interior floors) are not visible and thus unknown."",
    ""Possible use of slabs vs full blocks on some roof edging and tower caps is inferred but not certain.""
  ]",3236,"[""Exact block types for the white accents (could be quartz, snow, or white concrete) are uncertain."", ""The medium-tone lighter horizontal band material (shown as textured grey) may be stone variations (stonebrick, cobblestone, or andesite); uncertain between 'brick' vs 'stonebrick'."", ""Precise footprint dimensions are estimated from visible block counts in screenshots and may be off by several blocks."", ""Number and placement of internal features (doors, stairs, interior floors) are not visible and thus unknown."", ""Possible use of slabs vs full blocks on some roof edging and tower caps is inferred but not certain.""]",tracked
building_067,claude,summary,explicit_text,v4:building_067,344,"A stable/ranch building with a complex asymmetrical design featuring two tall dark stone towers with overhanging roofs, a central wooden barn structure with a steep gable roof, white fence railings, and an interior courtyard with green floor. The structure combines functional agricultural architecture with decorative elements.",16,"""A stable/ranch building with a complex asymmetrical design featuring two tall dark stone towers with overhanging roofs, a central wooden barn structure with a steep gable roof, white fence railings, and an interior courtyard with green floor. The structure combines functional agricultural architecture with decorative elements.""",tracked
building_067,claude,building_type,explicit_text,v4:building_067,30,stable/ranch,18,"""stable/ranch""",tracked
building_067,claude,shape.overall_form,explicit_text,v4:building_067,477,Asymmetrical compound with central barn flanked by two towers,416,"""Asymmetrical compound with central barn flanked by two towers""",tracked
building_067,claude,shape.footprint_hint,explicit_text,v4:building_067,54,complex,47,"""complex""",tracked
building_067,claude,shape.symmetry,explicit_text,v4:building_067,600,"asymmetrical; towers positioned at corners, main barn structure offset",530,"""asymmetrical; towers positioned at corners, main barn structure offset""",tracked
building_067,claude,shape.floors_estimate,copied_numeric_value,v4:building_067,627,3,626,3,tracked
building_067,claude,shape.roof_type,explicit_text,v4:building_067,186,gable,181,"""gable""",tracked
building_067,claude,dimensions_estimate.width,copied_numeric_value,v4:building_067,701,20,699,20,tracked
building_067,claude,dimensions_estimate.depth,copied_numeric_value,v4:building_067,718,18,716,18,tracked
building_067,claude,dimensions_estimate.height,copied_numeric_value,v4:building_067,736,16,734,16,tracked
building_067,claude,materials,copied_material_name,v4:building_067,1253,"[
    {
      ""name"": ""stonebrick"",
      ""role"": ""tower walls"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""wood"",
      ""role"": ""barn walls and roof"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""fence"",
      ""role"": ""white railings and perimeter"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""brick"",
      ""role"": ""accent bands on towers"",
      ""confidence"": 0.7
    },
    {
      ""name"": ""grass"",
      ""role"": ""courtyard floor"",
      ""confidence"": 0.85
    }
  ]",757,"[{""name"": ""stonebrick"", ""role"": ""tower walls"", ""confidence"": 0.95}, {""name"": ""wood"", ""role"": ""barn walls and roof"", ""confidence"": 0.9}, {""name"": ""fence"", ""role"": ""white railings and perimeter"", ""confidence"": 0.95}, {""name"": ""brick"", ""role"": ""accent bands on towers"", ""confidence"": 0.7}, {""name"": ""grass"", ""role"": ""courtyard floor"", ""confidence"": 0.85}]",tracked
building_067,claude,elements,explicit_text,v4:building_067,1533,"[
    ""two tall corner towers"",
    ""central gable roof barn"",
    ""white fence railings"",
    ""interior courtyard with grass"",
    ""overhanging roof eaves on towers"",
    ""small windows on towers"",
    ""wooden plank siding"",
    ""stepped/tiered roof sections""
  ]",1269,"[""two tall corner towers"", ""central gable roof barn"", ""white fence railings"", ""interior courtyard with grass"", ""overhanging roof eaves on towers"", ""small windows on towers"", ""wooden plank siding"", ""stepped/tiered roof sections""]",tracked
building_067,claude,rebuild_hints,explicit_text,v4:building_067,2177,"[
    ""Start with foundation and white fence perimeter outline"",
    ""Build two tall dark stonebrick towers at opposite corners with 3+ floors"",
    ""Construct central wooden barn structure between towers with steep gable roof"",
    ""Add overhanging roof sections (stairs/slabs) on tower tops"",
    ""Create interior courtyard with grass floor and white fence railings"",
    ""Layer wooden planks on barn walls in horizontal bands"",
    ""Add small window openings to tower faces"",
    ""Use stairs/slabs for roof overhang details and stepped sections"",
    ""Ensure asymmetrical placement of towers relative to barn center""
  ]",1554,"[""Start with foundation and white fence perimeter outline"", ""Build two tall dark stonebrick towers at opposite corners with 3+ floors"", ""Construct central wooden barn structure between towers with steep gable roof"", ""Add overhanging roof sections (stairs/slabs) on tower tops"", ""Create interior courtyard with grass floor and white fence railings"", ""Layer wooden planks on barn walls in horizontal bands"", ""Add small window openings to tower faces"", ""Use stairs/slabs for roof overhang details and stepped sections"", ""Ensure asymmetrical placement of towers relative to barn center""]",tracked
building_067,claude,uncertainties,explicit_text,v4:building_067,2682,"[
    ""Exact block-by-block tower height uncertain; estimate 3-4 floors visible"",
    ""Interior courtyard depth and exact dimensions unclear from overhead view"",
    ""Specific wood type (oak/spruce) cannot be determined from texture alone"",
    ""Whether towers are solid or hollow internally not visible"",
    ""Exact positioning of small roof structures on towers requires closer inspection"",
    ""Courtyard floor material appears to be grass but could be alternative green block""
  ]",2198,"[""Exact block-by-block tower height uncertain; estimate 3-4 floors visible"", ""Interior courtyard depth and exact dimensions unclear from overhead view"", ""Specific wood type (oak/spruce) cannot be determined from texture alone"", ""Whether towers are solid or hollow internally not visible"", ""Exact positioning of small roof structures on towers requires closer inspection"", ""Courtyard floor material appears to be grass but could be alternative green block""]",tracked
building_067,gemini,summary,explicit_text,v4:building_067,-1,,-1,"""""",untracked
building_067,gemini,building_type,explicit_text,v4:building_067,252,unknown,245,"""unknown""",tracked
